CUSTOMER_ID,WEEK_START,WEEK_END,AGGREGATE_AMOUNT,TXN_COUNT,ARCHETYPE,IS_TRULY_SUSPICIOUS
CU-100155,2026-02-23,2026-03-01,944887.94,5,CASH_BUSINESS,FALSE
CU-100155,2026-03-02,2026-03-08,908620.00,7,CASH_BUSINESS,FALSE
CU-100155,2026-03-09,2026-03-15,979172.80,9,CASH_BUSINESS,FALSE
CU-100155,2026-04-06,2026-04-12,926871.08,11,CASH_BUSINESS,FALSE
CU-100155,2026-04-27,2026-05-03,848818.70,12,CASH_BUSINESS,FALSE
CU-100155,2026-05-04,2026-05-10,907195.15,6,CASH_BUSINESS,FALSE
CU-100155,2026-06-01,2026-06-07,997591.06,11,CASH_BUSINESS,FALSE
CU-100155,2026-07-13,2026-07-19,898970.15,12,CASH_BUSINESS,FALSE
CU-100155,2026-07-20,2026-07-26,941382.78,6,CASH_BUSINESS,FALSE
CU-100155,2026-07-27,2026-08-02,884813.60,12,CASH_BUSINESS,FALSE
CU-100165,2025-08-18,2025-08-24,918891.11,7,MULE,TRUE
CU-100165,2025-08-25,2025-08-31,954395.87,7,MULE,TRUE
CU-100165,2025-09-01,2025-09-07,953194.84,3,MULE,TRUE
CU-100165,2025-09-08,2025-09-14,886598.98,4,MULE,TRUE
CU-100165,2025-09-15,2025-09-21,901107.80,5,MULE,TRUE
CU-100165,2026-05-04,2026-05-10,937792.24,3,MULE,TRUE
CU-100165,2026-05-18,2026-05-24,817818.10,7,MULE,TRUE
CU-100165,2026-05-25,2026-05-31,836131.23,4,MULE,TRUE
CU-100165,2026-06-01,2026-06-07,967907.99,7,MULE,TRUE
CU-100165,2026-06-08,2026-06-14,810725.44,5,MULE,TRUE
CU-100165,2026-06-29,2026-07-05,814988.30,3,MULE,TRUE
CU-100165,2026-07-06,2026-07-12,958104.17,4,MULE,TRUE
CU-100165,2026-07-13,2026-07-19,856689.16,4,MULE,TRUE
CU-100165,2026-08-03,2026-08-09,896388.86,5,MULE,TRUE
CU-100166,2025-10-06,2025-10-12,975424.43,7,CASH_BUSINESS,FALSE
CU-100166,2025-12-29,2026-01-04,877249.69,9,CASH_BUSINESS,FALSE
CU-100166,2026-01-12,2026-01-18,878906.42,10,CASH_BUSINESS,FALSE
CU-100166,2026-02-09,2026-02-15,980851.12,7,CASH_BUSINESS,FALSE
CU-100166,2026-03-02,2026-03-08,977626.12,7,CASH_BUSINESS,FALSE
CU-100191,2025-08-11,2025-08-17,876532.57,4,CASH_BUSINESS,FALSE
CU-100191,2025-08-25,2025-08-31,950620.25,5,CASH_BUSINESS,FALSE
CU-100191,2025-09-22,2025-09-28,856507.62,5,CASH_BUSINESS,FALSE
CU-100191,2025-10-13,2025-10-19,851033.66,2,CASH_BUSINESS,FALSE
CU-100191,2025-10-20,2025-10-26,891263.54,3,CASH_BUSINESS,FALSE
CU-100191,2025-11-03,2025-11-09,918355.17,4,CASH_BUSINESS,FALSE
CU-100191,2025-11-10,2025-11-16,957349.36,4,CASH_BUSINESS,FALSE
CU-100191,2025-11-24,2025-11-30,829854.03,2,CASH_BUSINESS,FALSE
CU-100191,2025-12-01,2025-12-07,842460.55,5,CASH_BUSINESS,FALSE
CU-100191,2025-12-15,2025-12-21,976762.59,6,CASH_BUSINESS,FALSE
CU-100191,2025-12-22,2025-12-28,858146.66,2,CASH_BUSINESS,FALSE
CU-100191,2025-12-29,2026-01-04,880456.34,7,CASH_BUSINESS,FALSE
CU-100191,2026-01-05,2026-01-11,962014.49,3,CASH_BUSINESS,FALSE
CU-100191,2026-01-19,2026-01-25,938141.00,7,CASH_BUSINESS,FALSE
CU-100191,2026-01-26,2026-02-01,957492.77,8,CASH_BUSINESS,FALSE
CU-100191,2026-03-02,2026-03-08,899160.40,6,CASH_BUSINESS,FALSE
CU-100191,2026-04-20,2026-04-26,946812.11,2,CASH_BUSINESS,FALSE
CU-100191,2026-04-27,2026-05-03,806726.27,7,CASH_BUSINESS,FALSE
CU-100191,2026-05-11,2026-05-17,921646.63,6,CASH_BUSINESS,FALSE
CU-100191,2026-05-18,2026-05-24,962464.36,2,CASH_BUSINESS,FALSE
CU-100191,2026-06-08,2026-06-14,852223.58,7,CASH_BUSINESS,FALSE
CU-100191,2026-06-15,2026-06-21,964928.27,6,CASH_BUSINESS,FALSE
CU-100191,2026-07-06,2026-07-12,970365.97,6,CASH_BUSINESS,FALSE
CU-100191,2026-07-27,2026-08-02,915083.46,6,CASH_BUSINESS,FALSE
CU-100192,2025-07-28,2025-08-03,964835.46,3,MULE,TRUE
CU-100192,2025-08-18,2025-08-24,978333.47,3,MULE,TRUE
CU-100192,2025-08-25,2025-08-31,885091.60,5,MULE,TRUE
CU-100192,2025-09-01,2025-09-07,946544.95,3,MULE,TRUE
CU-100192,2025-09-08,2025-09-14,859981.61,5,MULE,TRUE
CU-100192,2025-09-15,2025-09-21,966999.27,5,MULE,TRUE
CU-100192,2025-09-22,2025-09-28,814053.37,4,MULE,TRUE
CU-100192,2025-09-29,2025-10-05,874708.48,3,MULE,TRUE
CU-100192,2025-10-06,2025-10-12,960197.43,5,MULE,TRUE
CU-100210,2025-07-28,2025-08-03,902094.84,6,CASH_BUSINESS,FALSE
CU-100210,2025-12-29,2026-01-04,877355.24,2,CASH_BUSINESS,FALSE
CU-100210,2026-07-27,2026-08-02,930640.31,7,CASH_BUSINESS,FALSE
CU-100210,2026-08-03,2026-08-09,955266.01,6,CASH_BUSINESS,FALSE
CU-100211,2025-10-20,2025-10-26,837036.65,11,CASH_BUSINESS,FALSE
CU-100211,2025-11-03,2025-11-09,883614.69,12,CASH_BUSINESS,FALSE
CU-100211,2026-01-12,2026-01-18,902292.10,11,CASH_BUSINESS,FALSE
CU-100211,2026-05-18,2026-05-24,829924.94,10,CASH_BUSINESS,FALSE
CU-100211,2026-07-27,2026-08-02,840231.55,12,CASH_BUSINESS,FALSE
CU-100212,2025-07-14,2025-07-20,995513.73,6,CASH_BUSINESS,FALSE
CU-100212,2026-03-30,2026-04-05,973190.49,12,CASH_BUSINESS,FALSE
CU-100212,2026-04-13,2026-04-19,976146.43,12,CASH_BUSINESS,FALSE
CU-100212,2026-04-27,2026-05-03,915664.51,5,CASH_BUSINESS,FALSE
CU-100212,2026-08-03,2026-08-09,935373.63,6,CASH_BUSINESS,FALSE
CU-100214,2025-12-01,2025-12-07,899408.37,2,CASH_BUSINESS,FALSE
CU-100214,2025-12-15,2025-12-21,923853.52,7,CASH_BUSINESS,FALSE
CU-100214,2025-12-29,2026-01-04,953340.32,5,CASH_BUSINESS,FALSE
CU-100214,2026-05-11,2026-05-17,821225.08,7,CASH_BUSINESS,FALSE
CU-100214,2026-07-27,2026-08-02,955740.64,11,CASH_BUSINESS,FALSE
CU-100216,2025-07-07,2025-07-13,831636.73,4,CASH_BUSINESS,FALSE
CU-100216,2025-07-21,2025-07-27,897311.31,2,CASH_BUSINESS,FALSE
CU-100216,2025-07-28,2025-08-03,895110.13,5,CASH_BUSINESS,FALSE
CU-100216,2026-05-04,2026-05-10,960261.85,7,CASH_BUSINESS,FALSE
CU-100216,2026-05-11,2026-05-17,904948.22,5,CASH_BUSINESS,FALSE
CU-100216,2026-05-18,2026-05-24,812041.53,4,CASH_BUSINESS,FALSE
CU-100216,2026-05-25,2026-05-31,926138.64,4,CASH_BUSINESS,FALSE
CU-100216,2026-07-20,2026-07-26,822602.75,5,CASH_BUSINESS,FALSE
CU-100216,2026-08-03,2026-08-09,824242.04,6,CASH_BUSINESS,FALSE
CU-100219,2025-07-21,2025-07-27,842854.90,5,MULE,TRUE
CU-100219,2025-08-18,2025-08-24,862696.67,5,MULE,TRUE
CU-100219,2025-08-25,2025-08-31,866561.73,3,MULE,TRUE
CU-100219,2025-09-01,2025-09-07,855261.47,5,MULE,TRUE
CU-100219,2025-09-08,2025-09-14,967464.20,3,MULE,TRUE
CU-100219,2025-09-15,2025-09-21,885026.06,5,MULE,TRUE
CU-100219,2025-09-22,2025-09-28,952775.63,2,MULE,TRUE
CU-100219,2025-10-13,2025-10-19,861421.30,2,MULE,TRUE
CU-100219,2025-10-27,2025-11-02,865254.27,6,MULE,TRUE
CU-100219,2025-11-03,2025-11-09,828152.71,2,MULE,TRUE
CU-100219,2025-11-10,2025-11-16,809463.87,5,MULE,TRUE
CU-100219,2025-11-24,2025-11-30,824411.57,5,MULE,TRUE
CU-100219,2025-12-01,2025-12-07,862831.11,5,MULE,TRUE
CU-100219,2025-12-15,2025-12-21,945570.47,2,MULE,TRUE
CU-100219,2025-12-22,2025-12-28,849909.56,2,MULE,TRUE
CU-100219,2026-01-19,2026-01-25,837541.70,2,MULE,TRUE
CU-100219,2026-01-26,2026-02-01,966906.74,3,MULE,TRUE
CU-100219,2026-02-09,2026-02-15,949709.23,6,MULE,TRUE
CU-100219,2026-02-16,2026-02-22,967353.04,4,MULE,TRUE
CU-100219,2026-03-09,2026-03-15,913354.28,4,MULE,TRUE
CU-100219,2026-03-23,2026-03-29,853301.94,5,MULE,TRUE
CU-100219,2026-04-06,2026-04-12,953254.52,3,MULE,TRUE
CU-100219,2026-05-18,2026-05-24,931576.31,6,MULE,TRUE
CU-100219,2026-05-25,2026-05-31,812051.28,2,MULE,TRUE
CU-100219,2026-06-01,2026-06-07,953510.84,3,MULE,TRUE
CU-100219,2026-06-08,2026-06-14,907592.80,5,MULE,TRUE
CU-100219,2026-07-13,2026-07-19,861668.96,8,MULE,TRUE
CU-100220,2025-07-14,2025-07-20,852159.32,8,CASH_BUSINESS,FALSE
CU-100220,2025-12-08,2025-12-14,805570.31,9,CASH_BUSINESS,FALSE
CU-100220,2025-12-22,2025-12-28,810139.51,2,CASH_BUSINESS,FALSE
CU-100220,2026-03-30,2026-04-05,832115.90,5,CASH_BUSINESS,FALSE
CU-100220,2026-05-18,2026-05-24,893870.13,8,CASH_BUSINESS,FALSE
CU-100223,2025-06-30,2025-07-06,830245.52,2,MULE,TRUE
CU-100223,2025-07-07,2025-07-13,934006.62,7,MULE,TRUE
CU-100223,2025-07-14,2025-07-20,933962.67,3,MULE,TRUE
CU-100223,2025-07-21,2025-07-27,836975.95,4,MULE,TRUE
CU-100223,2025-08-11,2025-08-17,958998.47,7,MULE,TRUE
CU-100223,2025-10-20,2025-10-26,867559.36,4,MULE,TRUE
CU-100223,2025-10-27,2025-11-02,907603.25,7,MULE,TRUE
CU-100223,2025-11-03,2025-11-09,891366.33,2,MULE,TRUE
CU-100223,2025-11-10,2025-11-16,851478.46,7,MULE,TRUE
CU-100223,2025-11-17,2025-11-23,815843.16,7,MULE,TRUE
CU-100223,2025-11-24,2025-11-30,972544.70,3,MULE,TRUE
CU-100223,2025-12-01,2025-12-07,958475.98,3,MULE,TRUE
CU-100225,2025-11-10,2025-11-16,825747.03,12,CASH_BUSINESS,FALSE
CU-100225,2025-12-22,2025-12-28,859991.02,10,CASH_BUSINESS,FALSE
CU-100225,2026-03-16,2026-03-22,928124.98,5,CASH_BUSINESS,FALSE
CU-100225,2026-04-13,2026-04-19,963234.59,11,CASH_BUSINESS,FALSE
CU-100225,2026-06-01,2026-06-07,816573.65,11,CASH_BUSINESS,FALSE
CU-100225,2026-06-29,2026-07-05,831642.88,11,CASH_BUSINESS,FALSE
CU-100225,2026-07-20,2026-07-26,815485.90,2,CASH_BUSINESS,FALSE
CU-100228,2025-06-30,2025-07-06,927448.07,11,CASH_BUSINESS,FALSE
CU-100228,2025-08-11,2025-08-17,972225.70,3,CASH_BUSINESS,FALSE
CU-100228,2025-08-18,2025-08-24,881395.04,12,CASH_BUSINESS,FALSE
CU-100228,2025-11-24,2025-11-30,899943.53,8,CASH_BUSINESS,FALSE
CU-100228,2025-12-01,2025-12-07,875544.03,12,CASH_BUSINESS,FALSE
CU-100228,2025-12-08,2025-12-14,855154.06,13,CASH_BUSINESS,FALSE
CU-100228,2025-12-29,2026-01-04,952248.18,6,CASH_BUSINESS,FALSE
CU-100228,2026-01-05,2026-01-11,931825.81,8,CASH_BUSINESS,FALSE
CU-100228,2026-01-26,2026-02-01,879101.33,8,CASH_BUSINESS,FALSE
CU-100228,2026-03-02,2026-03-08,839970.75,11,CASH_BUSINESS,FALSE
CU-100228,2026-03-09,2026-03-15,879293.64,8,CASH_BUSINESS,FALSE
CU-100228,2026-03-30,2026-04-05,888950.95,6,CASH_BUSINESS,FALSE
CU-100228,2026-05-04,2026-05-10,923300.65,11,CASH_BUSINESS,FALSE
CU-100228,2026-05-11,2026-05-17,980825.71,10,CASH_BUSINESS,FALSE
CU-100235,2025-07-21,2025-07-27,955969.62,6,MULE,TRUE
CU-100235,2025-08-11,2025-08-17,954466.97,3,MULE,TRUE
CU-100235,2025-11-24,2025-11-30,818830.80,9,MULE,TRUE
CU-100235,2025-12-15,2025-12-21,984017.25,9,MULE,TRUE
CU-100235,2026-02-02,2026-02-08,847102.49,9,MULE,TRUE
CU-100235,2026-06-29,2026-07-05,902522.78,5,MULE,TRUE
CU-100235,2026-07-06,2026-07-12,854414.37,12,MULE,TRUE
CU-100239,2025-07-28,2025-08-03,976203.02,9,CASH_BUSINESS,FALSE
CU-100239,2025-08-04,2025-08-10,880315.28,7,CASH_BUSINESS,FALSE
CU-100239,2025-08-11,2025-08-17,857276.58,5,CASH_BUSINESS,FALSE
CU-100239,2025-12-01,2025-12-07,862572.32,5,CASH_BUSINESS,FALSE
CU-100239,2025-12-15,2025-12-21,814218.49,12,CASH_BUSINESS,FALSE
CU-100239,2026-01-12,2026-01-18,832755.62,8,CASH_BUSINESS,FALSE
CU-100239,2026-02-23,2026-03-01,834984.65,5,CASH_BUSINESS,FALSE
CU-100239,2026-04-20,2026-04-26,910274.16,11,CASH_BUSINESS,FALSE
CU-100239,2026-06-15,2026-06-21,944677.70,10,CASH_BUSINESS,FALSE
CU-100243,2026-03-16,2026-03-22,939184.60,7,LAYERING,TRUE
CU-100245,2025-11-10,2025-11-16,851882.60,5,MULE,TRUE
CU-100245,2025-11-24,2025-11-30,883474.42,6,MULE,TRUE
CU-100251,2025-06-30,2025-07-06,816018.22,6,MULE,TRUE
CU-100251,2025-07-07,2025-07-13,829082.01,4,MULE,TRUE
CU-100251,2025-07-14,2025-07-20,817592.59,4,MULE,TRUE
CU-100251,2025-08-04,2025-08-10,942167.38,6,MULE,TRUE
CU-100251,2025-09-01,2025-09-07,897237.11,4,MULE,TRUE
CU-100251,2025-09-08,2025-09-14,849010.24,6,MULE,TRUE
CU-100251,2025-09-15,2025-09-21,881639.79,7,MULE,TRUE
CU-100251,2025-09-29,2025-10-05,898510.83,5,MULE,TRUE
CU-100251,2025-10-13,2025-10-19,884486.27,6,MULE,TRUE
CU-100251,2025-10-20,2025-10-26,845950.83,4,MULE,TRUE
CU-100251,2025-10-27,2025-11-02,893102.98,7,MULE,TRUE
CU-100251,2025-11-03,2025-11-09,819601.55,7,MULE,TRUE
CU-100251,2025-12-01,2025-12-07,940821.43,7,MULE,TRUE
CU-100251,2025-12-22,2025-12-28,810234.75,3,MULE,TRUE
CU-100251,2025-12-29,2026-01-04,922034.68,3,MULE,TRUE
CU-100251,2026-01-05,2026-01-11,922639.29,7,MULE,TRUE
CU-100251,2026-02-09,2026-02-15,861578.68,3,MULE,TRUE
CU-100251,2026-02-16,2026-02-22,966113.78,4,MULE,TRUE
CU-100251,2026-02-23,2026-03-01,884920.39,5,MULE,TRUE
CU-100251,2026-03-02,2026-03-08,958128.11,6,MULE,TRUE
CU-100251,2026-03-16,2026-03-22,879997.40,3,MULE,TRUE
CU-100251,2026-03-23,2026-03-29,948934.10,7,MULE,TRUE
CU-100251,2026-03-30,2026-04-05,807513.61,3,MULE,TRUE
CU-100251,2026-04-13,2026-04-19,967391.12,4,MULE,TRUE
CU-100251,2026-04-20,2026-04-26,867073.91,4,MULE,TRUE
CU-100251,2026-04-27,2026-05-03,823370.98,5,MULE,TRUE
CU-100251,2026-05-18,2026-05-24,810211.98,7,MULE,TRUE
CU-100251,2026-06-08,2026-06-14,940967.80,4,MULE,TRUE
CU-100251,2026-06-22,2026-06-28,875434.49,6,MULE,TRUE
CU-100251,2026-06-29,2026-07-05,919080.13,7,MULE,TRUE
CU-100252,2025-07-28,2025-08-03,809180.11,8,LAYERING,TRUE
CU-100252,2026-03-30,2026-04-05,956811.30,6,LAYERING,TRUE
CU-100252,2026-04-06,2026-04-12,906452.64,7,LAYERING,TRUE
CU-100252,2026-05-04,2026-05-10,959249.55,11,LAYERING,TRUE
CU-100252,2026-05-25,2026-05-31,894265.27,5,LAYERING,TRUE
CU-100252,2026-06-15,2026-06-21,891594.40,8,LAYERING,TRUE
CU-100260,2025-07-07,2025-07-13,814807.65,6,MULE,TRUE
CU-100260,2025-07-14,2025-07-20,964399.55,7,MULE,TRUE
CU-100260,2025-07-21,2025-07-27,889305.07,5,MULE,TRUE
CU-100260,2025-08-04,2025-08-10,846471.88,7,MULE,TRUE
CU-100260,2025-09-01,2025-09-07,803322.39,3,MULE,TRUE
CU-100260,2025-09-08,2025-09-14,924199.87,6,MULE,TRUE
CU-100260,2025-09-15,2025-09-21,833445.98,5,MULE,TRUE
CU-100260,2025-09-22,2025-09-28,971132.16,5,MULE,TRUE
CU-100260,2025-09-29,2025-10-05,928610.74,5,MULE,TRUE
CU-100260,2025-10-13,2025-10-19,803125.87,8,MULE,TRUE
CU-100260,2025-10-27,2025-11-02,802680.25,5,MULE,TRUE
CU-100260,2025-12-01,2025-12-07,880048.03,4,MULE,TRUE
CU-100260,2025-12-22,2025-12-28,917980.96,3,MULE,TRUE
CU-100260,2025-12-29,2026-01-04,859747.15,7,MULE,TRUE
CU-100260,2026-01-05,2026-01-11,815582.44,7,MULE,TRUE
CU-100260,2026-01-12,2026-01-18,843339.05,6,MULE,TRUE
CU-100260,2026-01-26,2026-02-01,863358.91,4,MULE,TRUE
CU-100260,2026-02-02,2026-02-08,890967.29,3,MULE,TRUE
CU-100260,2026-02-09,2026-02-15,934863.59,6,MULE,TRUE
CU-100260,2026-03-02,2026-03-08,818879.06,4,MULE,TRUE
CU-100260,2026-03-09,2026-03-15,894688.64,5,MULE,TRUE
CU-100260,2026-03-16,2026-03-22,924540.73,5,MULE,TRUE
CU-100260,2026-03-30,2026-04-05,847128.26,4,MULE,TRUE
CU-100260,2026-04-06,2026-04-12,904993.63,3,MULE,TRUE
CU-100260,2026-04-20,2026-04-26,977720.30,7,MULE,TRUE
CU-100260,2026-04-27,2026-05-03,942716.35,5,MULE,TRUE
CU-100260,2026-05-18,2026-05-24,912572.97,6,MULE,TRUE
CU-100260,2026-06-08,2026-06-14,828865.12,5,MULE,TRUE
CU-100260,2026-06-15,2026-06-21,807423.94,4,MULE,TRUE
CU-100260,2026-06-22,2026-06-28,825556.33,5,MULE,TRUE
CU-100260,2026-07-13,2026-07-19,926880.43,5,MULE,TRUE
CU-100260,2026-08-03,2026-08-09,820258.59,3,MULE,TRUE
CU-100264,2025-08-11,2025-08-17,944648.39,5,CASH_BUSINESS,FALSE
CU-100264,2025-09-22,2025-09-28,912964.62,10,CASH_BUSINESS,FALSE
CU-100264,2025-09-29,2025-10-05,990479.43,8,CASH_BUSINESS,FALSE
CU-100264,2026-01-05,2026-01-11,952050.80,12,CASH_BUSINESS,FALSE
CU-100264,2026-02-02,2026-02-08,995614.78,9,CASH_BUSINESS,FALSE
CU-100264,2026-03-02,2026-03-08,928012.30,5,CASH_BUSINESS,FALSE
CU-100264,2026-04-20,2026-04-26,968942.06,12,CASH_BUSINESS,FALSE
CU-100264,2026-05-04,2026-05-10,922819.27,8,CASH_BUSINESS,FALSE
CU-100264,2026-06-01,2026-06-07,982547.41,8,CASH_BUSINESS,FALSE
CU-100266,2025-06-30,2025-07-06,910375.35,6,MULE,TRUE
CU-100266,2025-07-21,2025-07-27,818945.59,5,MULE,TRUE
CU-100266,2025-08-11,2025-08-17,878120.55,7,MULE,TRUE
CU-100266,2025-09-29,2025-10-05,875556.37,8,MULE,TRUE
CU-100266,2025-10-06,2025-10-12,861608.77,5,MULE,TRUE
CU-100266,2025-10-13,2025-10-19,904887.62,5,MULE,TRUE
CU-100266,2025-11-24,2025-11-30,953676.06,6,MULE,TRUE
CU-100266,2025-12-01,2025-12-07,963937.73,5,MULE,TRUE
CU-100266,2026-01-19,2026-01-25,890775.97,3,MULE,TRUE
CU-100266,2026-02-02,2026-02-08,872806.14,7,MULE,TRUE
CU-100266,2026-02-09,2026-02-15,940068.78,5,MULE,TRUE
CU-100266,2026-02-23,2026-03-01,824284.03,4,MULE,TRUE
CU-100266,2026-03-23,2026-03-29,915344.21,7,MULE,TRUE
CU-100266,2026-04-27,2026-05-03,912889.75,7,MULE,TRUE
CU-100266,2026-05-18,2026-05-24,959810.34,7,MULE,TRUE
CU-100266,2026-05-25,2026-05-31,968291.68,5,MULE,TRUE
CU-100266,2026-06-22,2026-06-28,924467.82,7,MULE,TRUE
CU-100266,2026-06-29,2026-07-05,820444.34,6,MULE,TRUE
CU-100266,2026-07-06,2026-07-12,813746.66,2,MULE,TRUE
CU-100266,2026-07-13,2026-07-19,969258.95,7,MULE,TRUE
CU-100271,2025-06-30,2025-07-06,930099.49,8,MULE,TRUE
CU-100271,2025-07-07,2025-07-13,947823.26,6,MULE,TRUE
CU-100271,2025-09-15,2025-09-21,861231.92,6,MULE,TRUE
CU-100271,2025-09-29,2025-10-05,916308.42,2,MULE,TRUE
CU-100271,2025-10-06,2025-10-12,908896.38,5,MULE,TRUE
CU-100271,2026-04-13,2026-04-19,818737.43,5,MULE,TRUE
CU-100271,2026-04-20,2026-04-26,925201.50,3,MULE,TRUE
CU-100271,2026-04-27,2026-05-03,882052.21,5,MULE,TRUE
CU-100271,2026-05-04,2026-05-10,938421.96,3,MULE,TRUE
CU-100271,2026-05-25,2026-05-31,887385.64,7,MULE,TRUE
CU-100271,2026-06-01,2026-06-07,886322.12,2,MULE,TRUE
CU-100271,2026-06-22,2026-06-28,827777.14,4,MULE,TRUE
CU-100271,2026-06-29,2026-07-05,935625.17,2,MULE,TRUE
CU-100271,2026-07-06,2026-07-12,825784.71,7,MULE,TRUE
CU-100271,2026-07-13,2026-07-19,972623.62,6,MULE,TRUE
CU-100271,2026-07-27,2026-08-02,825451.76,5,MULE,TRUE
CU-100271,2026-08-03,2026-08-09,889806.40,6,MULE,TRUE
CU-100281,2025-08-25,2025-08-31,881297.17,4,LAYERING,TRUE
CU-100281,2025-09-29,2025-10-05,884128.09,8,LAYERING,TRUE
CU-100281,2025-10-13,2025-10-19,984921.21,11,LAYERING,TRUE
CU-100294,2025-09-01,2025-09-07,998716.41,6,CASH_BUSINESS,FALSE
CU-100294,2025-09-29,2025-10-05,907684.82,6,CASH_BUSINESS,FALSE
CU-100294,2025-12-15,2025-12-21,924983.61,8,CASH_BUSINESS,FALSE
CU-100294,2026-02-16,2026-02-22,945640.38,10,CASH_BUSINESS,FALSE
CU-100294,2026-03-09,2026-03-15,884239.33,8,CASH_BUSINESS,FALSE
CU-100294,2026-03-16,2026-03-22,886257.00,5,CASH_BUSINESS,FALSE
CU-100294,2026-04-27,2026-05-03,982979.14,10,CASH_BUSINESS,FALSE
CU-100294,2026-06-01,2026-06-07,978834.84,3,CASH_BUSINESS,FALSE
CU-100294,2026-06-15,2026-06-21,955793.31,3,CASH_BUSINESS,FALSE
CU-100294,2026-07-27,2026-08-02,939955.61,8,CASH_BUSINESS,FALSE
CU-100300,2026-03-23,2026-03-29,930931.52,10,CASH_BUSINESS,FALSE
CU-100300,2026-06-08,2026-06-14,956430.17,7,CASH_BUSINESS,FALSE
CU-100300,2026-07-20,2026-07-26,996871.30,7,CASH_BUSINESS,FALSE
CU-100303,2025-07-07,2025-07-13,822392.28,7,CASH_BUSINESS,FALSE
CU-100303,2025-08-04,2025-08-10,904926.08,10,CASH_BUSINESS,FALSE
CU-100303,2025-08-18,2025-08-24,960315.99,6,CASH_BUSINESS,FALSE
CU-100303,2025-09-08,2025-09-14,986356.78,6,CASH_BUSINESS,FALSE
CU-100303,2025-09-22,2025-09-28,875562.15,12,CASH_BUSINESS,FALSE
CU-100303,2025-10-06,2025-10-12,993703.14,9,CASH_BUSINESS,FALSE
CU-100303,2025-10-27,2025-11-02,855581.80,8,CASH_BUSINESS,FALSE
CU-100303,2025-11-10,2025-11-16,925717.03,8,CASH_BUSINESS,FALSE
CU-100303,2025-11-17,2025-11-23,889214.10,6,CASH_BUSINESS,FALSE
CU-100303,2025-11-24,2025-11-30,964731.06,6,CASH_BUSINESS,FALSE
CU-100303,2025-12-15,2025-12-21,967902.18,6,CASH_BUSINESS,FALSE
CU-100303,2025-12-22,2025-12-28,952406.90,8,CASH_BUSINESS,FALSE
CU-100303,2026-02-02,2026-02-08,830087.01,2,CASH_BUSINESS,FALSE
CU-100303,2026-02-16,2026-02-22,815593.91,6,CASH_BUSINESS,FALSE
CU-100303,2026-04-20,2026-04-26,845701.84,10,CASH_BUSINESS,FALSE
CU-100303,2026-06-22,2026-06-28,911359.16,8,CASH_BUSINESS,FALSE
CU-100303,2026-06-29,2026-07-05,866109.54,6,CASH_BUSINESS,FALSE
CU-100303,2026-07-13,2026-07-19,932704.37,5,CASH_BUSINESS,FALSE
CU-100303,2026-07-27,2026-08-02,805582.29,11,CASH_BUSINESS,FALSE
CU-100303,2026-08-03,2026-08-09,977428.40,6,CASH_BUSINESS,FALSE
CU-100306,2025-06-30,2025-07-06,920381.54,10,CASH_BUSINESS,FALSE
CU-100306,2025-07-14,2025-07-20,855726.10,7,CASH_BUSINESS,FALSE
CU-100306,2025-07-28,2025-08-03,862993.17,8,CASH_BUSINESS,FALSE
CU-100306,2025-09-08,2025-09-14,855837.79,7,CASH_BUSINESS,FALSE
CU-100306,2025-10-13,2025-10-19,944890.57,9,CASH_BUSINESS,FALSE
CU-100306,2025-11-17,2025-11-23,818507.60,5,CASH_BUSINESS,FALSE
CU-100306,2025-11-24,2025-11-30,868016.03,10,CASH_BUSINESS,FALSE
CU-100306,2025-12-01,2025-12-07,847442.08,11,CASH_BUSINESS,FALSE
CU-100306,2025-12-29,2026-01-04,956451.76,12,CASH_BUSINESS,FALSE
CU-100306,2026-01-05,2026-01-11,855159.52,10,CASH_BUSINESS,FALSE
CU-100306,2026-01-26,2026-02-01,844531.93,10,CASH_BUSINESS,FALSE
CU-100306,2026-02-09,2026-02-15,843872.52,12,CASH_BUSINESS,FALSE
CU-100306,2026-03-16,2026-03-22,987827.75,11,CASH_BUSINESS,FALSE
CU-100306,2026-04-06,2026-04-12,928240.79,5,CASH_BUSINESS,FALSE
CU-100306,2026-04-27,2026-05-03,914830.57,8,CASH_BUSINESS,FALSE
CU-100306,2026-05-11,2026-05-17,858758.38,10,CASH_BUSINESS,FALSE
CU-100306,2026-05-18,2026-05-24,830251.68,5,CASH_BUSINESS,FALSE
CU-100306,2026-06-01,2026-06-07,816661.10,7,CASH_BUSINESS,FALSE
CU-100306,2026-06-08,2026-06-14,997676.83,11,CASH_BUSINESS,FALSE
CU-100306,2026-06-29,2026-07-05,999239.14,8,CASH_BUSINESS,FALSE
CU-100306,2026-07-13,2026-07-19,810857.82,5,CASH_BUSINESS,FALSE
CU-100306,2026-07-20,2026-07-26,934010.38,8,CASH_BUSINESS,FALSE
CU-100310,2025-12-08,2025-12-14,955652.09,6,LAYERING,TRUE
CU-100310,2025-12-15,2025-12-21,838305.29,7,LAYERING,TRUE
CU-100310,2026-01-05,2026-01-11,912192.14,8,LAYERING,TRUE
CU-100310,2026-03-09,2026-03-15,876662.20,5,LAYERING,TRUE
CU-100310,2026-04-06,2026-04-12,955803.47,8,LAYERING,TRUE
CU-100310,2026-05-18,2026-05-24,929824.92,8,LAYERING,TRUE
CU-100310,2026-05-25,2026-05-31,981518.38,6,LAYERING,TRUE
